PLAYER_ID,PLAYER_NAME,SEASON,RS_FGA,RS_RIM_FGA,RS_RIM_FGM,RS_RIM_APPETITE,RS_RIM_PCT,PO_FGA,PO_RIM_FGA,PO_RIM_FGM,PO_RIM_APPETITE,PO_RIM_PCT,RIM_PRESSURE_RESILIENCE
1630618,D.J. Carton,2023-24,230,71,50,0.30869565217391304,0.704225352112676,,,,,,
1630618,D.J. Carton,2024-25,256,80,54,0.3125,0.675,,,,,,
1630620,Darius Days,2022-23,576,173,119,0.3003472222222222,0.6878612716763006,72.0,28.0,16.0,0.3888888888888889,0.5714285714285714,1.2947976878612717
1630623,Tyson Etienne,2024-25,488,87,48,0.17827868852459017,0.5517241379310345,,,,,,
1630624,Feron Hunt,2021-22,492,235,181,0.47764227642276424,0.7702127659574468,,,,,,
1630625,Dalano Banton,2021-22,386,142,98,0.36787564766839376,0.6901408450704225,47.0,20.0,15.0,0.425531914893617,0.75,1.1567275996403956
1630625,Dalano Banton,2022-23,402,128,90,0.31840796019900497,0.703125,,,,,,
1630625,Dalano Banton,2023-24,577,175,109,0.30329289428076256,0.6228571428571429,,,,,,
1630625,Dalano Banton,2024-25,507,161,89,0.3175542406311637,0.5527950310559007,,,,,,
1630631,Jose Alvarado,2021-22,320,88,50,0.275,0.5681818181818182,33.0,11.0,6.0,0.3333333333333333,0.5454545454545454,1.212121212121212
1630631,Jose Alvarado,2022-23,489,121,78,0.2474437627811861,0.6446280991735537,,,,,,
1630631,Jose Alvarado,2023-24,345,62,36,0.17971014492753623,0.5806451612903226,20.0,1.0,1.0,0.05,1.0,0.27822580645161293
1630631,Jose Alvarado,2024-25,521,79,43,0.15163147792706333,0.5443037974683544,,,,,,
1630637,Carlik Jones,2021-22,617,235,152,0.38087520259319285,0.6468085106382979,39.0,22.0,14.0,0.5641025641025641,0.6363636363636364,1.4810692853246046
1630637,Carlik Jones,2022-23,532,172,113,0.3233082706766917,0.6569767441860465,,,,,,
1630639,A.J. Lawson,2022-23,238,99,61,0.41596638655462187,0.6161616161616161,,,,,,
1630639,A.J. Lawson,2023-24,167,75,54,0.4491017964071856,0.72,9.0,2.0,2.0,0.2222222222222222,1.0,0.4948148148148148
1630639,A.J. Lawson,2024-25,606,256,145,0.42244224422442245,0.56640625,,,,,,
1630640,MJ Walker,2021-22,237,54,32,0.22784810126582278,0.5925925925925926,,,,,,
1630643,Jay Huff,2021-22,312,197,150,0.6314102564102564,0.7614213197969543,11.0,2.0,2.0,0.18181818181818182,1.0,0.28795569912321184
1630643,Jay Huff,2022-23,313,188,145,0.6006389776357828,0.7712765957446809,19.0,9.0,6.0,0.47368421052631576,0.6666666666666666,0.7886338185890257
1630643,Jay Huff,2023-24,140,45,32,0.32142857142857145,0.7111111111111111,,,,,,
1630643,Jay Huff,2024-25,381,114,91,0.2992125984251969,0.7982456140350878,4.0,2.0,2.0,0.5,1.0,1.6710526315789473
1630644,Mac McClung,2021-22,500,164,107,0.328,0.6524390243902439,34.0,3.0,2.0,0.08823529411764706,0.6666666666666666,0.2690100430416069
1630644,Mac McClung,2022-23,485,165,120,0.3402061855670103,0.7272727272727273,69.0,23.0,15.0,0.3333333333333333,0.6521739130434783,0.9797979797979797
1630644,Mac McClung,2024-25,538,129,85,0.23977695167286245,0.6589147286821705,115.0,30.0,19.0,0.2608695652173913,0.6333333333333333,1.0879676440849342
1630647,Eugene Omoruyi,2022-23,369,193,123,0.5230352303523035,0.6373056994818653,,,,,,
1630647,Eugene Omoruyi,2023-24,279,151,100,0.5412186379928315,0.6622516556291391,,,,,,
1630648,Jordan Schakel,2021-22,391,66,44,0.16879795396419436,0.6666666666666666,32.0,7.0,4.0,0.21875,0.5714285714285714,1.2959280303030303
1630649,Stanley Umude,2022-23,345,55,31,0.15942028985507245,0.5636363636363636,,,,,,
1630649,Stanley Umude,2023-24,405,64,42,0.1580246913580247,0.65625,,,,,,
1630649,Stanley Umude,2024-25,176,38,25,0.2159090909090909,0.6578947368421053,,,,,,
1630658,Colin Castleton,2023-24,198,90,60,0.45454545454545453,0.6666666666666666,,,,,,
1630658,Colin Castleton,2024-25,395,161,105,0.40759493670886077,0.6521739130434783,,,,,,
1630678,Terry Taylor,2021-22,318,193,135,0.6069182389937107,0.6994818652849741,,,,,,
1630678,Terry Taylor,2022-23,225,116,81,0.5155555555555555,0.6982758620689655,,,,,,
1630686,Georgios Kalaitzakis,2021-22,305,99,64,0.32459016393442625,0.6464646464646465,,,,,,
1630688,Ish Wainright,2021-22,133,39,25,0.2932330827067669,0.6410256410256411,12.0,4.0,1.0,0.3333333333333333,0.25,1.1367521367521367
1630688,Ish Wainright,2022-23,265,44,26,0.1660377358490566,0.5909090909090909,4.0,0.0,0.0,0.0,0.0,0.0
1630691,Jamorko Pickett,2021-22,249,30,25,0.12048192771084337,0.8333333333333334,8.0,1.0,1.0,0.125,1.0,1.0375
1630692,Jordan Goodwin,2021-22,449,146,90,0.32516703786191536,0.6164383561643836,44.0,11.0,7.0,0.25,0.6363636363636364,0.7688356164383562
1630692,Jordan Goodwin,2022-23,469,120,81,0.255863539445629,0.675,,,,,,
1630692,Jordan Goodwin,2023-24,395,109,55,0.2759493670886076,0.5045871559633027,,,,,,
1630692,Jordan Goodwin,2024-25,337,76,43,0.22551928783382788,0.5657894736842105,5.0,1.0,0.0,0.2,0.0,0.886842105263158
1630695,Micah Potter,2021-22,423,168,112,0.3971631205673759,0.6666666666666666,,,,,,
1630695,Micah Potter,2022-23,209,67,46,0.32057416267942584,0.6865671641791045,16.0,3.0,0.0,0.1875,0.0,0.5848880597014925
1630695,Micah Potter,2023-24,427,127,94,0.297423887587822,0.7401574803149606,7.0,2.0,2.0,0.2857142857142857,1.0,0.9606299212598425
1630695,Micah Potter,2024-25,285,63,45,0.22105263157894736,0.7142857142857143,21.0,6.0,4.0,0.2857142857142857,0.6666666666666666,1.292517006802721
1630696,Dru Smith,2022-23,328,89,56,0.27134146341463417,0.6292134831460674,25.0,10.0,6.0,0.4,0.6,1.4741573033707864
1630699,MarJon Beauchamp,2022-23,371,90,54,0.24258760107816713,0.6,3.0,0.0,0.0,0.0,0.0,0.0
1630699,MarJon Beauchamp,2023-24,264,78,53,0.29545454545454547,0.6794871794871795,4.0,0.0,0.0,0.0,0.0,0.0
1630699,MarJon Beauchamp,2024-25,114,25,18,0.21929824561403508,0.72,,,,,,
1630700,Dyson Daniels,2022-23,213,75,45,0.352112676056338,0.6,,,,,,
1630700,Dyson Daniels,2023-24,385,117,75,0.3038961038961039,0.6410256410256411,6.0,2.0,1.0,0.3333333333333333,0.5,1.0968660968660968
1630700,Dyson Daniels,2024-25,923,318,208,0.3445287107258938,0.6540880503144654,,,,,,
1630702,Jaden Hardy,2022-23,408,125,66,0.30637254901960786,0.528,,,,,,
1630702,Jaden Hardy,2023-24,533,106,58,0.19887429643527205,0.5471698113207547,68.0,18.0,9.0,0.2647058823529412,0.5,1.3310210876803552
1630702,Jaden Hardy,2024-25,414,78,44,0.18840579710144928,0.5641025641025641,,,,,,
1630703,Scoot Henderson,2023-24,810,228,108,0.2814814814814815,0.47368421052631576,,,,,,
1630703,Scoot Henderson,2024-25,685,206,114,0.3007299270072993,0.5533980582524272,,,,,,
1630758,Aleem Ford,2021-22,324,46,35,0.1419753086419753,0.7608695652173914,,,,,,
1630762,Phillip Wheeler,2024-25,324,167,110,0.5154320987654321,0.6586826347305389,6.0,2.0,0.0,0.3333333333333333,0.0,0.6467065868263473
1630787,Cameron McGriff,2021-22,304,74,50,0.24342105263157895,0.6756756756756757,,,,,,
1630792,Malcolm Hill,2021-22,143,26,18,0.18181818181818182,0.6923076923076923,,,,,,
1630792,Malcolm Hill,2022-23,236,58,34,0.2457627118644068,0.5862068965517241,,,,,,
1630811,Keaton Wallace,2024-25,391,48,27,0.12276214833759591,0.5625,,,,,,
1630846,Olivier Sarr,2021-22,158,70,45,0.4430379746835443,0.6428571428571429,,,,,,
1630846,Olivier Sarr,2022-23,152,87,58,0.5723684210526315,0.6666666666666666,,,,,,
1630846,Olivier Sarr,2023-24,177,108,72,0.6101694915254238,0.6666666666666666,47.0,22.0,13.0,0.46808510638297873,0.5909090909090909,0.7671394799054373
1630929,Henri Drell,2023-24,439,181,113,0.4123006833712984,0.6243093922651933,,,,,,
1631093,Jaden Ivey,2022-23,999,314,173,0.31431431431431434,0.5509554140127388,,,,,,
1631093,Jaden Ivey,2023-24,1007,297,174,0.29493545183714004,0.5858585858585859,,,,,,
1631093,Jaden Ivey,2024-25,413,131,78,0.3171912832929782,0.5954198473282443,,,,,,
1631094,Paolo Banchero,2022-23,1149,358,221,0.31157528285465624,0.61731843575419,,,,,,
1631094,Paolo Banchero,2023-24,1407,419,269,0.2977967306325515,0.6420047732696897,149.0,40.0,21.0,0.2684563758389262,0.525,0.9014752286524323
1631094,Paolo Banchero,2024-25,911,242,160,0.265642151481888,0.6611570247933884,124.0,25.0,18.0,0.20161290322580644,0.72,0.7589642761930152
1631095,Jabari Smith Jr.,2022-23,961,184,125,0.1914672216441207,0.6793478260869565,,,,,,
1631095,Jabari Smith Jr.,2023-24,876,200,139,0.228310502283105,0.695,,,,,,
1631095,Jabari Smith Jr.,2024-25,566,124,80,0.21908127208480566,0.6451612903225806,34.0,1.0,1.0,0.029411764705882353,1.0,0.1342504743833017
1631096,Chet Holmgren,2023-24,1000,357,262,0.357,0.7338935574229691,119.0,40.0,32.0,0.33613445378151263,0.8,0.9415530918249654
1631096,Chet Holmgren,2024-25,341,122,88,0.35777126099706746,0.7213114754098361,266.0,111.0,73.0,0.41729323308270677,0.6576576576576577,1.1663687908295328
1631097,Bennedict Mathurin,2022-23,992,357,214,0.3598790322580645,0.5994397759103641,,,,,,
1631097,Bennedict Mathurin,2023-24,700,251,133,0.3585714285714286,0.5298804780876494,,,,,,
1631097,Bennedict Mathurin,2024-25,853,294,181,0.34466588511137164,0.6156462585034014,148.0,52.0,34.0,0.35135135135135137,0.6538461538461539,1.0193969479683767
1631098,Johnny Davis,2022-23,403,91,56,0.22580645161290322,0.6153846153846154,,,,,,
1631098,Johnny Davis,2023-24,281,112,61,0.398576512455516,0.5446428571428571,,,,,,
1631098,Johnny Davis,2024-25,182,60,39,0.32967032967032966,0.65,12.0,7.0,3.0,0.5833333333333334,0.42857142857142855,1.7694444444444446
1631099,Keegan Murray,2022-23,885,194,125,0.2192090395480226,0.6443298969072165,58.0,13.0,6.0,0.22413793103448276,0.46153846153846156,1.0224848915748312
1631099,Keegan Murray,2023-24,1012,178,126,0.17588932806324112,0.7078651685393258,,,,,,
1631099,Keegan Murray,2024-25,820,155,120,0.18902439024390244,0.7741935483870968,,,,,,
1631100,AJ Griffin,2022-23,533,68,45,0.1275797373358349,0.6617647058823529,,,,,,
1631100,AJ Griffin,2023-24,158,18,11,0.11392405063291139,0.6111111111111112,,,,,,
1631101,Shaedon Sharpe,2022-23,651,209,142,0.3210445468509985,0.6794258373205742,,,,,,
1631101,Shaedon Sharpe,2023-24,500,153,84,0.306,0.5490196078431373,,,,,,
1631101,Shaedon Sharpe,2024-25,1104,294,209,0.266304347826087,0.7108843537414966,,,,,,
1631102,TyTy Washington Jr.,2022-23,381,76,39,0.1994750656167979,0.5131578947368421,119.0,31.0,21.0,0.2605042016806723,0.6774193548387096,1.3059486952675807
1631102,TyTy Washington Jr.,2023-24,445,61,37,0.13707865168539327,0.6065573770491803,,,,,,
1631102,TyTy Washington Jr.,2024-25,457,47,31,0.10284463894967177,0.6595744680851063,58.0,11.0,8.0,0.1896551724137931,0.7272727272727273,1.8440939104915626
1631103,Malaki Branham,2022-23,679,138,85,0.203240058910162,0.6159420289855072,,,,,,
1631103,Malaki Branham,2023-24,705,163,105,0.23120567375886525,0.6441717791411042,,,,,,
1631103,Malaki Branham,2024-25,222,52,41,0.23423423423423423,0.7884615384615384,,,,,,
1631104,Blake Wesley,2022-23,502,184,94,0.3665338645418327,0.5108695652173914,,,,,,
1631104,Blake Wesley,2023-24,291,139,80,0.47766323024054985,0.5755395683453237,,,,,,
1631104,Blake Wesley,2024-25,186,91,54,0.489247311827957,0.5934065934065934,,,,,,
1631105,Jalen Duren,2022-23,418,314,229,0.7511961722488039,0.7292993630573248,,,,,,
1631105,Jalen Duren,2023-24,586,395,288,0.674061433447099,0.7291139240506329,,,,,,
1631105,Jalen Duren,2024-25,546,434,316,0.7948717948717948,0.728110599078341,40.0,32.0,22.0,0.8,0.6875,1.006451612903226
1631106,Tari Eason,2022-23,736,388,225,0.5271739130434783,0.5798969072164949,,,,,,
1631106,Tari Eason,2023-24,228,112,63,0.49122807017543857,0.5625,,,,,,
1631106,Tari Eason,2024-25,559,241,161,0.43112701252236135,0.6680497925311203,44.0,16.0,12.0,0.36363636363636365,0.75,0.8434552998868352
1631107,Nikola Jović,2022-23,160,44,30,0.275,0.6818181818181818,4.0,1.0,1.0,0.25,1.0,0.9090909090909091
1631107,Nikola Jović,2023-24,321,75,40,0.2336448598130841,0.5333333333333333,36.0,5.0,4.0,0.1388888888888889,0.8,0.5944444444444444
1631107,Nikola Jović,2024-25,377,89,61,0.23607427055702918,0.6853932584269663,35.0,5.0,4.0,0.14285714285714285,0.8,0.6051364365971107
1631108,Max Christie,2022-23,345,69,34,0.2,0.4927536231884058,24.0,6.0,5.0,0.25,0.8333333333333334,1.25
1631108,Max Christie,2023-24,300,58,34,0.19333333333333333,0.5862068965517241,,,,,,
1631108,Max Christie,2024-25,590,110,82,0.1864406779661017,0.7454545454545455,,,,,,
1631109,Mark Williams,2022-23,285,204,143,0.7157894736842105,0.7009803921568627,,,,,,
1631109,Mark Williams,2023-24,151,124,88,0.8211920529801324,0.7096774193548387,,,,,,
1631109,Mark Williams,2024-25,447,302,215,0.6756152125279642,0.7119205298013245,,,,,,
1631110,Jeremy Sochan,2022-23,552,225,140,0.4076086956521739,0.6222222222222222,,,,,,
1631110,Jeremy Sochan,2023-24,776,316,193,0.4072164948453608,0.6107594936708861,,,,,,
1631110,Jeremy Sochan,2024-25,469,291,198,0.6204690831556503,0.6804123711340206,,,,,,
1631111,Wendell Moore Jr.,2022-23,228,60,36,0.2631578947368421,0.6,,,,,,
1631111,Wendell Moore Jr.,2023-24,180,47,28,0.2611111111111111,0.5957446808510638,7.0,1.0,1.0,0.14285714285714285,1.0,0.547112462006079
1631111,Wendell Moore Jr.,2024-25,142,57,34,0.4014084507042254,0.5964912280701754,,,,,,
1631112,Kendall Brown,2022-23,121,63,41,0.5206611570247934,0.6507936507936508,,,,,,
1631112,Kendall Brown,2023-24,349,161,112,0.46131805157593125,0.6956521739130435,26.0,9.0,6.0,0.34615384615384615,0.6666666666666666,0.750358337314859
1631113,Kennedy Chandler,2022-23,261,113,63,0.4329501915708812,0.5575221238938053,,,,,,
1631114,Jalen Williams,2022-23,858,376,265,0.4382284382284382,0.7047872340425532,,,,,,
1631114,Jalen Williams,2023-24,1007,307,216,0.30486593843098314,0.7035830618892508,160.0,55.0,33.0,0.34375,0.6,1.1275447882736156
1631114,Jalen Williams,2024-25,1168,294,195,0.2517123287671233,0.6632653061224489,396.0,124.0,79.0,0.31313131313131315,0.6370967741935484,1.2440046725761011
1631115,Orlando Robinson,2022-23,219,104,71,0.4748858447488584,0.6826923076923077,35.0,13.0,10.0,0.37142857142857144,0.7692307692307693,0.7821428571428573
1631115,Orlando Robinson,2023-24,308,123,87,0.39935064935064934,0.7073170731707317,15.0,6.0,3.0,0.4,0.5,1.0016260162601627
1631115,Orlando Robinson,2024-25,329,138,86,0.4194528875379939,0.6231884057971014,,,,,,
1631116,Patrick Baldwin Jr.,2022-23,243,32,24,0.13168724279835392,0.75,3.0,0.0,0.0,0.0,0.0,0.0
1631116,Patrick Baldwin Jr.,2023-24,251,69,52,0.2749003984063745,0.7536231884057971,15.0,5.0,4.0,0.3333333333333333,0.8,1.21256038647343
1631116,Patrick Baldwin Jr.,2024-25,363,96,72,0.2644628099173554,0.75,,,,,,
1631117,Walker Kessler,2022-23,414,347,266,0.8381642512077294,0.7665706051873199,,,,,,
1631117,Walker Kessler,2023-24,350,282,208,0.8057142857142857,0.7375886524822695,,,,,,
1631117,Walker Kessler,2024-25,431,330,241,0.765661252900232,0.7303030303030303,,,,,,
1631119,Jaylin Williams,2022-23,280,65,37,0.23214285714285715,0.5692307692307692,,,,,,
1631119,Jaylin Williams,2023-24,258,58,38,0.2248062015503876,0.6551724137931034,33.0,6.0,4.0,0.18181818181818182,0.6666666666666666,0.8087774294670846
1631119,Jaylin Williams,2024-25,221,39,25,0.17647058823529413,0.6410256410256411,35.0,5.0,3.0,0.14285714285714285,0.6,0.8095238095238094
1631120,JD Davison,2022-23,272,118,77,0.4338235294117647,0.652542372881356,15.0,5.0,3.0,0.3333333333333333,0.6,0.7683615819209039
1631120,JD Davison,2023-24,553,176,113,0.3182640144665461,0.6420454545454546,89.0,20.0,10.0,0.2247191011235955,0.5,0.7060776302349335
1631120,JD Davison,2024-25,633,195,132,0.3080568720379147,0.676923076923077,80.0,19.0,9.0,0.2375,0.47368421052631576,0.7709615384615384
1631121,Bryce McGowens,2022-23,329,118,65,0.3586626139817629,0.5508474576271186,,,,,,
1631121,Bryce McGowens,2023-24,302,110,64,0.36423841059602646,0.5818181818181818,,,,,,
1631121,Bryce McGowens,2024-25,401,149,92,0.371571072319202,0.6174496644295302,,,,,,
1631123,Jamaree Bouyea,2022-23,358,134,101,0.3743016759776536,0.753731343283582,48.0,11.0,6.0,0.22916666666666666,0.5454545454545454,0.6122512437810945
1631123,Jamaree Bouyea,2023-24,553,217,144,0.3924050632911392,0.663594470046083,,,,,,
1631123,Jamaree Bouyea,2024-25,397,120,88,0.3022670025188917,0.7333333333333333,,,,,,
1631124,Julian Strawther,2023-24,327,53,31,0.1620795107033639,0.5849056603773585,6.0,1.0,1.0,0.16666666666666666,1.0,1.028301886792453
1631124,Julian Strawther,2024-25,526,98,64,0.18631178707224336,0.6530612244897959,30.0,5.0,3.0,0.16666666666666666,0.6,0.8945578231292516
1631127,Harrison Ingram,2024-25,448,92,63,0.20535714285714285,0.6847826086956522,21.0,7.0,5.0,0.3333333333333333,0.7142857142857143,1.6231884057971013
1631128,Christian Braun,2022-23,345,147,101,0.4260869565217391,0.6870748299319728,45.0,27.0,17.0,0.6,0.6296296296296297,1.4081632653061225
1631128,Christian Braun,2023-24,483,212,125,0.4389233954451346,0.589622641509434,54.0,29.0,16.0,0.5370370370370371,0.5517241379310345,1.22353249475891
1631128,Christian Braun,2024-25,821,428,306,0.5213154689403167,0.7149532710280374,148.0,53.0,38.0,0.3581081081081081,0.7169811320754716,0.6869316746653196
1631131,Oscar Tshiebwe,2023-24,311,203,126,0.6527331189710611,0.6206896551724138,2.0,2.0,1.0,1.0,0.5,1.5320197044334976
1631131,Oscar Tshiebwe,2024-25,400,211,141,0.5275,0.6682464454976303,16.0,9.0,5.0,0.5625,0.5555555555555556,1.066350710900474
1631132,Christian Koloko,2022-23,305,178,116,0.5836065573770491,0.651685393258427,,,,,,
1631132,Christian Koloko,2024-25,167,94,71,0.562874251497006,0.7553191489361702,,,,,,
1631133,Jabari Walker,2022-23,233,106,65,0.45493562231759654,0.6132075471698113,,,,,,
1631133,Jabari Walker,2023-24,553,257,168,0.46473779385171793,0.6536964980544747,,,,,,
1631133,Jabari Walker,2024-25,243,125,85,0.51440329218107,0.68,,,,,,
1631157,Ryan Rollins,2022-23,139,44,28,0.31654676258992803,0.6363636363636364,,,,,,
1631157,Ryan Rollins,2023-24,276,70,46,0.2536231884057971,0.6571428571428571,,,,,,
1631157,Ryan Rollins,2024-25,317,81,53,0.2555205047318612,0.654320987654321,13.0,2.0,2.0,0.15384615384615385,1.0,0.6020892687559354
1631159,Leonard Miller,2023-24,414,162,104,0.391304347826087,0.6419753086419753,1.0,0.0,0.0,0.0,0.0,0.0
1631159,Leonard Miller,2024-25,282,161,101,0.5709219858156028,0.6273291925465838,8.0,7.0,5.0,0.875,0.7142857142857143,1.5326086956521738
1631160,Jordan Hall,2022-23,341,48,25,0.14076246334310852,0.5208333333333334,,,,,,
1631165,Keon Ellis,2022-23,344,55,40,0.15988372093023256,0.7272727272727273,12.0,1.0,1.0,0.08333333333333333,1.0,0.5212121212121211
1631165,Keon Ellis,2023-24,284,42,26,0.14788732394366197,0.6190476190476191,,,,,,
1631165,Keon Ellis,2024-25,541,76,59,0.14048059149722736,0.7763157894736842,,,,,,
1631166,Drew Timme,2024-25,635,250,180,0.3937007874015748,0.72,,,,,,
1631169,Josh Minott,2022-23,229,131,89,0.5720524017467249,0.6793893129770993,1.0,0.0,0.0,0.0,0.0,0.0
1631169,Josh Minott,2023-24,243,122,83,0.5020576131687243,0.680327868852459,9.0,2.0,0.0,0.2222222222222222,0.0,0.44262295081967207
1631169,Josh Minott,2024-25,146,66,43,0.4520547945205479,0.6515151515151515,8.0,2.0,1.0,0.25,0.5,0.5530303030303031
1631170,Jaime Jaquez Jr.,2023-24,718,256,167,0.3565459610027855,0.65234375,52.0,10.0,8.0,0.19230769230769232,0.8,0.5393629807692308
1631170,Jaime Jaquez Jr.,2024-25,493,207,128,0.4198782961460446,0.6183574879227053,6.0,3.0,0.0,0.5,0.0,1.1908212560386473
1631172,Ousmane Dieng,2022-23,370,96,69,0.2594594594594595,0.71875,,,,,,
1631172,Ousmane Dieng,2023-24,551,160,118,0.29038112522686027,0.7375,87.0,16.0,8.0,0.1839080459770115,0.5,0.6333333333333333
1631172,Ousmane Dieng,2024-25,281,68,39,0.24199288256227758,0.5735294117647058,10.0,0.0,0.0,0.0,0.0,0.0
1631173,Terquavion Smith,2023-24,572,96,60,0.16783216783216784,0.625,19.0,2.0,2.0,0.10526315789473684,1.0,0.6271929824561403
1631197,Jared Rhoden,2022-23,456,107,69,0.23464912280701755,0.6448598130841121,,,,,,
1631197,Jared Rhoden,2023-24,595,95,65,0.15966386554621848,0.6842105263157895,,,,,,
1631197,Jared Rhoden,2024-25,504,185,135,0.36706349206349204,0.7297297297297297,,,,,,
1631199,Ron Harper Jr.,2022-23,410,143,103,0.348780487804878,0.7202797202797203,,,,,,
1631199,Ron Harper Jr.,2024-25,401,80,51,0.19950124688279303,0.6375,,,,,,
1631200,Kris Murray,2023-24,458,151,97,0.3296943231441048,0.6423841059602649,,,,,,
1631200,Kris Murray,2024-25,331,145,88,0.4380664652567976,0.6068965517241379,,,,,,
1631204,Marcus Sasser,2023-24,580,67,44,0.11551724137931034,0.6567164179104478,,,,,,
1631204,Marcus Sasser,2024-25,344,48,34,0.13953488372093023,0.7083333333333334,,,,,,
1631205,Buddy Boeheim,2022-23,228,9,5,0.039473684210526314,0.5555555555555556,,,,,,
1631205,Buddy Boeheim,2023-24,453,37,19,0.08167770419426049,0.5135135135135135,,,,,,
1631207,Dalen Terry,2022-23,149,63,40,0.4228187919463087,0.6349206349206349,,,,,,
1631207,Dalen Terry,2023-24,222,89,54,0.4009009009009009,0.6067415730337079,,,,,,
1631207,Dalen Terry,2024-25,268,117,68,0.43656716417910446,0.5811965811965812,,,,,,
1631209,Isaiah Wong,2023-24,391,96,65,0.24552429667519182,0.6770833333333334,7.0,1.0,1.0,0.14285714285714285,1.0,0.581845238095238
1631209,Isaiah Wong,2024-25,220,52,28,0.23636363636363636,0.5384615384615384,,,,,,
1631210,Jacob Toppin,2023-24,380,175,112,0.4605263157894737,0.64,,,,,,
1631210,Jacob Toppin,2024-25,355,155,98,0.43661971830985913,0.632258064516129,,,,,,
1631211,Trevor Keels,2022-23,355,91,52,0.2563380281690141,0.5714285714285714,,,,,,
1631212,Peyton Watson,2022-23,234,86,52,0.36752136752136755,0.6046511627906976,5.0,0.0,0.0,0.0,0.0,0.0
1631212,Peyton Watson,2023-24,470,178,114,0.37872340425531914,0.6404494382022472,24.0,5.0,1.0,0.20833333333333334,0.2,0.5500936329588015
1631212,Peyton Watson,2024-25,428,195,124,0.45560747663551404,0.6358974358974359,59.0,22.0,10.0,0.3728813559322034,0.45454545454545453,0.8184267709691438
1631213,Tyrese Martin,2022-23,398,157,112,0.3944723618090452,0.7133757961783439,,,,,,
1631213,Tyrese Martin,2024-25,503,86,59,0.1709741550695825,0.686046511627907,,,,,,
1631214,Alondes Williams,2023-24,443,172,124,0.38826185101580135,0.7209302325581395,25.0,9.0,5.0,0.36,0.5555555555555556,0.9272093023255814
1631214,Alondes Williams,2024-25,513,212,134,0.41325536062378165,0.6320754716981132,,,,,,
1631216,Caleb Houstan,2022-23,374,79,42,0.21122994652406418,0.5316455696202531,,,,,,
1631216,Caleb Houstan,2023-24,228,12,9,0.05263157894736842,0.75,2.0,0.0,0.0,0.0,0.0,0.0
1631216,Caleb Houstan,2024-25,190,11,6,0.05789473684210526,0.5454545454545454,14.0,2.0,0.0,0.14285714285714285,0.0,2.4675324675324672
1631217,Moussa Diabaté,2022-23,255,179,114,0.7019607843137254,0.6368715083798883,,,,,,
1631217,Moussa Diabaté,2023-24,190,130,89,0.6842105263157895,0.6846153846153846,,,,,,
1631217,Moussa Diabaté,2024-25,347,254,173,0.7319884726224783,0.6811023622047244,,,,,,
1631218,Trayce Jackson-Davis,2023-24,353,288,217,0.8158640226628895,0.7534722222222222,,,,,,
1631218,Trayce Jackson-Davis,2024-25,337,242,166,0.7181008902077152,0.6859504132231405,18.0,17.0,15.0,0.9444444444444444,0.8823529411764706,1.3151974288337924
1631219,John Butler Jr.,2022-23,109,19,15,0.1743119266055046,0.7894736842105263,,,,,,
1631220,Dereon Seabron,2022-23,406,241,143,0.5935960591133005,0.5933609958506224,,,,,,
1631220,Dereon Seabron,2023-24,341,226,148,0.6627565982404692,0.6548672566371682,,,,,,
1631221,Collin Gillespie,2023-24,237,45,25,0.189873417721519,0.5555555555555556,,,,,,
1631221,Collin Gillespie,2024-25,320,44,28,0.1375,0.6363636363636364,,,,,,
1631222,Jake LaRavia,2022-23,357,84,58,0.23529411764705882,0.6904761904761905,11.0,4.0,2.0,0.36363636363636365,0.5,1.5454545454545454
1631222,Jake LaRavia,2023-24,494,135,73,0.2732793522267207,0.5407407407407407,,,,,,
1631222,Jake LaRavia,2024-25,396,123,84,0.3106060606060606,0.6829268292682927,,,,,,
1631223,David Roddy,2022-23,563,186,124,0.33037300177619894,0.6666666666666666,29.0,5.0,1.0,0.1724137931034483,0.2,0.5218761586948462
1631223,David Roddy,2023-24,476,180,110,0.37815126050420167,0.6111111111111112,,,,,,
1631223,David Roddy,2024-25,336,89,57,0.2648809523809524,0.6404494382022472,18.0,4.0,3.0,0.2222222222222222,0.75,0.8389513108614232
1631230,Dominick Barlow,2022-23,313,171,116,0.5463258785942492,0.6783625730994152,,,,,,
1631230,Dominick Barlow,2023-24,281,120,78,0.42704626334519574,0.65,,,,,,
1631230,Dominick Barlow,2024-25,190,98,67,0.5157894736842106,0.6836734693877551,,,,,,
1631232,Keion Brooks Jr.,2024-25,490,158,109,0.3224489795918367,0.689873417721519,,,,,,
1631241,Javon Freeman-Liberty,2023-24,594,232,143,0.39057239057239057,0.6163793103448276,,,,,,
1631243,Mouhamed Gueye,2024-25,306,119,68,0.3888888888888889,0.5714285714285714,,,,,,
1631245,Quenton Jackson,2022-23,351,177,116,0.5042735042735043,0.655367231638418,25.0,17.0,8.0,0.68,0.47058823529411764,1.3484745762711865
1631245,Quenton Jackson,2024-25,370,186,113,0.5027027027027027,0.6075268817204301,41.0,15.0,10.0,0.36585365853658536,0.6666666666666666,0.7277734067663257
1631246,Vince Williams Jr.,2022-23,145,51,39,0.35172413793103446,0.7647058823529411,,,,,,
1631246,Vince Williams Jr.,2023-24,416,114,74,0.27403846153846156,0.6491228070175439,,,,,,
1631246,Vince Williams Jr.,2024-25,167,31,19,0.18562874251497005,0.6129032258064516,7.0,0.0,0.0,0.0,0.0,0.0
