PLAYER_NAME,SEASON,USG_PCT
A.J. Lawson,2024-25,0.189
Coby White,2024-25,0.237
Herbert Jones,2024-25,0.146
Jonathan Kuminga,2024-25,0.271
Grant Williams,2024-25,0.146
Ryan Dunn,2024-25,0.161
Bilal Coulibaly,2024-25,0.175
Gary Trent Jr.,2024-25,0.168
Grayson Allen,2024-25,0.169
Kyle Filipowski,2024-25,0.184
Jaden McDaniels,2024-25,0.16
Sam Merrill,2024-25,0.14
Amen Thompson,2024-25,0.172
Karlo Matković,2024-25,0.155
Josh Hart,2024-25,0.151
Norman Powell,2024-25,0.255
Tristan Vukcevic,2024-25,0.252
Keon Johnson,2024-25,0.212
De'Anthony Melton,2024-25,0.223
Nic Claxton,2024-25,0.166
Tobias Harris,2024-25,0.173
Anfernee Simons,2024-25,0.241
Nick Richards,2024-25,0.169
Harrison Barnes,2024-25,0.157
Duncan Robinson,2024-25,0.187
Jordan Poole,2024-25,0.281
Yves Missi,2024-25,0.141
Austin Reaves,2024-25,0.23
CJ McCollum,2024-25,0.266
Johnny Juzang,2024-25,0.174
Kyrie Irving,2024-25,0.264
Shaedon Sharpe,2024-25,0.25
Lonzo Ball,2024-25,0.152
Justin Champagnie,2024-25,0.15
Malik Monk,2024-25,0.236
Jalen Duren,2024-25,0.161
Dalton Knecht,2024-25,0.181
Keldon Johnson,2024-25,0.207
Bogdan Bogdanović,2024-25,0.183
Lonnie Walker IV,2024-25,0.214
Jordan Hawkins,2024-25,0.204
Aaron Nesmith,2024-25,0.171
Oshae Brissett,2024-25,0.154
Ayo Dosunmu,2024-25,0.163
Russell Westbrook,2024-25,0.23
Day'Ron Sharpe,2024-25,0.186
Donovan Clingan,2024-25,0.135
Jalen Williams,2024-25,0.27
Justin Edwards,2024-25,0.165
Jamison Battle,2024-25,0.147
Trey Lyles,2024-25,0.139
Kyshawn George,2024-25,0.156
P.J. Washington,2024-25,0.198
Tyus Jones,2024-25,0.16
De'Aaron Fox,2024-25,0.274
Josh Giddey,2024-25,0.214
Brice Sensabaugh,2024-25,0.208
Tyrese Martin,2024-25,0.179
Keion Brooks Jr.,2024-25,0.169
Dereck Lively II,2024-25,0.132
Keyonte George,2024-25,0.237
Matas Buzelis,2024-25,0.181
Giannis Antetokounmpo,2024-25,0.346
Thomas Bryant,2024-25,0.162
Jayson Tatum,2024-25,0.301
Jaylin Williams,2024-25,0.141
Jrue Holiday,2024-25,0.156
DaQuan Jeffries,2024-25,0.136
Jalen Green,2024-25,0.267
Quentin Grimes,2024-25,0.218
Immanuel Quickley,2024-25,0.246
Jusuf Nurkić,2024-25,0.202
Garrison Mathews,2024-25,0.153
Mouhamed Gueye,2024-25,0.155
Haywood Highsmith,2024-25,0.111
Nickeil Alexander-Walker,2024-25,0.155
Dean Wade,2024-25,0.101
Jay Huff,2024-25,0.194
Max Christie,2024-25,0.15
Orlando Robinson,2024-25,0.177
DeMar DeRozan,2024-25,0.244
Nick Smith Jr.,2024-25,0.205
Vince Williams Jr.,2024-25,0.166
Brandin Podziemski,2024-25,0.177
Tristan da Silva,2024-25,0.149
Donovan Mitchell,2024-25,0.298
James Wiseman,2024-25,0.455
Cole Swider,2024-25,0.155
Isaiah Mobley,2024-25,0.17
Taylor Hendricks,2024-25,0.113
Caris LeVert,2024-25,0.191
Stephon Castle,2024-25,0.253
Jared McCain,2024-25,0.243
Josh Green,2024-25,0.115
AJ Green,2024-25,0.123
Kentavious Caldwell-Pope,2024-25,0.121
Brandon Clarke,2024-25,0.15
Peyton Watson,2024-25,0.138
Desmond Bane,2024-25,0.227
Ja'Kobe Walter,2024-25,0.179
Keon Ellis,2024-25,0.125
Jonathan Isaac,2024-25,0.155
Jordan Clarkson,2024-25,0.269
Isaiah Jackson,2024-25,0.164
Kevin Love,2024-25,0.23
Amir Coffey,2024-25,0.15
Taurean Prince,2024-25,0.123
Alex Caruso,2024-25,0.147
Jose Alvarado,2024-25,0.193
Oscar Tshiebwe,2024-25,0.144
Andre Drummond,2024-25,0.183
Zach Collins,2024-25,0.166
Bruce Brown,2024-25,0.169
Julian Strawther,2024-25,0.173
D'Angelo Russell,2024-25,0.228
Anthony Edwards,2024-25,0.307
Jeremiah Robinson-Earl,2024-25,0.14
Naji Marshall,2024-25,0.197
Jaden Ivey,2024-25,0.256
Tyrese Maxey,2024-25,0.293
Patrick Williams,2024-25,0.165
Goga Bitadze,2024-25,0.142
Paolo Banchero,2024-25,0.33
Jamal Murray,2024-25,0.235
Nae'Qwan Tomlin,2024-25,0.23
Damion Baugh,2024-25,0.186
Ausar Thompson,2024-25,0.185
Bennedict Mathurin,2024-25,0.222
Ja Morant,2024-25,0.312
Miles McBride,2024-25,0.162
Isaac Okoro,2024-25,0.124
GG Jackson,2024-25,0.219
Cason Wallace,2024-25,0.124
Alec Burks,2024-25,0.16
Darius Garland,2024-25,0.265
Luke Kennard,2024-25,0.14
Tosan Evbuomwan,2024-25,0.183
Dennis Schröder,2024-25,0.211
Chuma Okeke,2024-25,0.093
Jared Rhoden,2024-25,0.183
Gabe Vincent,2024-25,0.131
Gary Payton II,2024-25,0.156
Ben Sheppard,2024-25,0.108
Marcus Smart,2024-25,0.198
Vít Krejčí,2024-25,0.131
Kelly Olynyk,2024-25,0.185
Dejounte Murray,2024-25,0.263
Jaxson Hayes,2024-25,0.12
Josh Richardson,2024-25,0.134
Eric Gordon,2024-25,0.14
Kris Dunn,2024-25,0.126
Daeqwon Plowden,2024-25,0.181
Matisse Thybulle,2024-25,0.135
Lindy Waters III,2024-25,0.145
Sandro Mamukelashvili,2024-25,0.202
Luke Kornet,2024-25,0.111
Bub Carrington,2024-25,0.154
Robert Williams III,2024-25,0.12
Precious Achiuwa,2024-25,0.143
Dariq Whitehead,2024-25,0.189
Micah Potter,2024-25,0.102
Alex Reese,2024-25,0.123
Simone Fontecchio,2024-25,0.152
Isaiah Stewart,2024-25,0.121
Killian Hayes,2024-25,0.145
Cody Martin,2024-25,0.142
Cam Thomas,2024-25,0.328
Tidjane Salaün,2024-25,0.15
Collin Sexton,2024-25,0.264
KJ Martin,2024-25,0.112
Scotty Pippen Jr.,2024-25,0.188
Trayce Jackson-Davis,2024-25,0.164
Duop Reath,2024-25,0.162
Richaun Holmes,2024-25,0.143
Bol Bol,2024-25,0.204
Jonathan Mogbo,2024-25,0.145
Cade Cunningham,2024-25,0.323
Dalano Banton,2024-25,0.237
Caleb Martin,2024-25,0.143
Miles Norris,2024-25,0.127
Terry Rozier,2024-25,0.195
Cody Williams,2024-25,0.122
Mo Bamba,2024-25,0.15
Bismack Biyombo,2024-25,0.124
Kenrich Williams,2024-25,0.151
Jaden Hardy,2024-25,0.244
Zion Williamson,2024-25,0.325
Jaylen Nowell,2024-25,0.215
Scoot Henderson,2024-25,0.22
Svi Mykhailiuk,2024-25,0.198
Landry Shamet,2024-25,0.143
Jordan Goodwin,2024-25,0.134
Nicolas Batum,2024-25,0.087
Julian Phillips,2024-25,0.126
Mitchell Robinson,2024-25,0.109
Josh Okogie,2024-25,0.185
Javonte Green,2024-25,0.113
Tre Mann,2024-25,0.25
Torrey Craig,2024-25,0.139
Daniel Theis,2024-25,0.111
Cam Whitmore,2024-25,0.231
Brandon Boston,2024-25,0.199
Caleb Houstan,2024-25,0.115
Jarred Vanderbilt,2024-25,0.116
Branden Carlson,2024-25,0.185
Andrew Nembhard,2024-25,0.163
Neemias Queta,2024-25,0.136
Jett Howard,2024-25,0.181
AJ Johnson,2024-25,0.173
Cole Anthony,2024-25,0.238
Charles Bassey,2024-25,0.164
Antonio Reeves,2024-25,0.183
Gui Santos,2024-25,0.126
KJ Simpson,2024-25,0.188
Ricky Council IV,2024-25,0.196
Jock Landale,2024-25,0.148
Markieff Morris,2024-25,0.202
Jake LaRavia,2024-25,0.14
Kevon Looney,2024-25,0.125
Terance Mann,2024-25,0.145
Jeff Green,2024-25,0.144
Anthony Black,2024-25,0.19
N'Faly Dante,2024-25,0.133
Jaime Jaquez Jr.,2024-25,0.194
Lester Quinones,2024-25,0.213
Jabari Walker,2024-25,0.156
Trendon Watford,2024-25,0.226
Jamal Shead,2024-25,0.179
Jalen Brunson,2024-25,0.289
Kris Murray,2024-25,0.133
Moussa Diabaté,2024-25,0.13
Moses Brown,2024-25,0.216
Colin Castleton,2024-25,0.125
Doug McDermott,2024-25,0.15
Tony Bradley,2024-25,0.182
Danté Exum,2024-25,0.193
Marvin Bagley III,2024-25,0.2
Mike Conley,2024-25,0.141
Baylor Scheierman,2024-25,0.143
Steven Adams,2024-25,0.127
Dario Šarić,2024-25,0.157
Reed Sheppard,2024-25,0.171
Emoni Bates,2024-25,0.201
Elijah Harkless,2024-25,0.12
Seth Curry,2024-25,0.151
Khris Middleton,2024-25,0.208
Pelle Larsson,2024-25,0.141
Tyrese Haliburton,2024-25,0.21
Aaron Holiday,2024-25,0.162
Dominick Barlow,2024-25,0.141
Kessler Edwards,2024-25,0.11
Dru Smith,2024-25,0.131
Ronald Holland II,2024-25,0.177
Oso Ighodaro,2024-25,0.103
Adem Bona,2024-25,0.135
Jackson Rowe,2024-25,0.142
Jaylen Sims,2024-25,0.159
Jamal Cain,2024-25,0.167
Collin Gillespie,2024-25,0.17
DeAndre Jordan,2024-25,0.126
Ousmane Dieng,2024-25,0.152
Drew Eubanks,2024-25,0.149
Malcolm Brogdon,2024-25,0.231
Mason Plumlee,2024-25,0.105
Jarace Walker,2024-25,0.165
Pat Connaughton,2024-25,0.151
Davion Mitchell,2024-25,0.135
Gary Harris,2024-25,0.09
Ty Jerome,2024-25,0.229
Ryan Rollins,2024-25,0.179
Jaylen Clark,2024-25,0.115
Spencer Dinwiddie,2024-25,0.175
Ajay Mitchell,2024-25,0.159
David Roddy,2024-25,0.159
Paul Reed,2024-25,0.179
Taze Moore,2024-25,0.224
Pete Nance,2024-25,0.116
Lamar Stevens,2024-25,0.21
Trevelin Queen,2024-25,0.176
Reggie Jackson,2024-25,0.17
Jae Crowder,2024-25,0.113
Cameron Payne,2024-25,0.2
Quincy Olivari,2024-25,0.231
Shai Gilgeous-Alexander,2024-25,0.336
Luka Garza,2024-25,0.241
Keaton Wallace,2024-25,0.164
Zeke Nnaji,2024-25,0.119
Cam Spencer,2024-25,0.148
Jalen Pickett,2024-25,0.13
Jaylen Martin,2024-25,0.155
Cory Joseph,2024-25,0.126
Jared Butler,2024-25,0.222
Cam Reddish,2024-25,0.084
Kyle Lowry,2024-25,0.1
Maxi Kleber,2024-25,0.085
Kyle Anderson,2024-25,0.152
James Harden,2024-25,0.286
Patty Mills,2024-25,0.15
Kylor Kelley,2024-25,0.097
Wendell Moore Jr.,2024-25,0.133
Dalen Terry,2024-25,0.142
Talen Horton-Tucker,2024-25,0.208
Kobe Bufkin,2024-25,0.203
Kai Jones,2024-25,0.128
Tyler Smith,2024-25,0.205
Bruno Fernando,2024-25,0.182
Monte Morris,2024-25,0.173
Hunter Tyson,2024-25,0.146
Marcus Garrett,2024-25,0.193
Chris Paul,2024-25,0.137
Andre Jackson Jr.,2024-25,0.115
Vlatko Čančar,2024-25,0.109
Delon Wright,2024-25,0.111
P.J. Tucker,2024-25,0.059
John Konchar,2024-25,0.077
Shake Milton,2024-25,0.162
Isaiah Collier,2024-25,0.186
JT Thor,2024-25,0.132
Quenton Jackson,2024-25,0.167
Jevon Carter,2024-25,0.2
Jaylon Tyson,2024-25,0.164
Malaki Branham,2024-25,0.233
Phillip Wheeler,2024-25,0.221
Ben Simmons,2024-25,0.133
Maxwell Lewis,2024-25,0.164
Armel Traore,2024-25,0.153
Taj Gibson,2024-25,0.132
Jordan Miller,2024-25,0.175
Dillon Jones,2024-25,0.131
Kevin Knox II,2024-25,0.202
Olivier-Maxence Prosper,2024-25,0.158
Christian Koloko,2024-25,0.104
Tre Jones,2024-25,0.136
Brandon Williams,2024-25,0.218
Kevin Porter Jr.,2024-25,0.248
Enrique Freeman,2024-25,0.109
Jack McVeigh,2024-25,0.176
Blake Wesley,2024-25,0.165
Adam Flagler,2024-25,0.207
Johnny Furphy,2024-25,0.118
Nate Williams,2024-25,0.212
Devin Carter,2024-25,0.169
Terrence Shannon Jr.,2024-25,0.166
David Duke Jr.,2024-25,0.207
Jalen Hood-Schifino,2024-25,0.164
Damion Lee,2024-25,0.269
Spencer Jones,2024-25,0.128
Josh Minott,2024-25,0.16
Marcus Sasser,2024-25,0.187
Adama Sanogo,2024-25,0.145
Garrett Temple,2024-25,0.129
Isaac Jones,2024-25,0.152
Vasilije Micic,2024-25,0.199
Rayan Rupert,2024-25,0.156
Bones Hyland,2024-25,0.274
Alex Len,2024-25,0.101
Jae'Sean Tate,2024-25,0.126
RayJ Dennis,2024-25,0.212
Pacôme Dadiet,2024-25,0.142
Jordan Walsh,2024-25,0.11
Xavier Tillman,2024-25,0.125
Alex Ducas,2024-25,0.115
Reece Beekman,2024-25,0.122
Colby Jones,2024-25,0.138
Patrick Baldwin Jr.,2024-25,0.151
Luke Travers,2024-25,0.132
TyTy Washington Jr.,2024-25,0.187
T.J. McConnell,2024-25,0.226
Isaiah Wong,2024-25,0.22
Drew Peterson,2024-25,0.121
Jericho Sims,2024-25,0.074
Alondes Williams,2024-25,0.286
Emanuel Miller,2024-25,0.143
E.J. Liddell,2024-25,0.13
Trentyn Flowers,2024-25,0.194
Jaden Springer,2024-25,0.139
Malachi Flynn,2024-25,0.196
Riley Minix,2024-25,0.063
Terence Davis,2024-25,0.111
Trey Jemison III,2024-25,0.121
Matt Ryan,2024-25,0.208
Keshad Johnson,2024-25,0.145
Tristan Thompson,2024-25,0.123
Jeff Dowtin Jr.,2024-25,0.176
Anthony Gill,2024-25,0.124
Cam Christie,2024-25,0.192
Kobe Brown,2024-25,0.134
Tyler Kolek,2024-25,0.152
Anton Watson,2024-25,0.193
Ariel Hukporti,2024-25,0.113
Bobi Klintman,2024-25,0.121
JD Davison,2024-25,0.228
Dwight Powell,2024-25,0.073
Josh Christopher,2024-25,0.235
Rob Dillingham,2024-25,0.215
Johnny Davis,2024-25,0.15
Pat Spencer,2024-25,0.204
Sidy Cissoko,2024-25,0.156
Jacob Toppin,2024-25,0.14
Mason Jones,2024-25,0.193
Cui Cui,2024-25,0.296
PJ Hall,2024-25,0.176
Chris Livingston,2024-25,0.15
Skal Labissiere,2024-25,0.129
Jalen Bridges,2024-25,0.197
D.J. Carton,2024-25,0.122
Justin Minaya,2024-25,0.107
Stanley Umude,2024-25,0.137
Ulrich Chomche,2024-25,0.108
Bronny James,2024-25,0.199
Trey Alexander,2024-25,0.165
Craig Porter Jr.,2024-25,0.155
Liam Robbins,2024-25,0.128
Leonard Miller,2024-25,0.239
Harrison Ingram,2024-25,0.06
Jamaree Bouyea,2024-25,0.163
Jordan McLaughlin,2024-25,0.134
MarJon Beauchamp,2024-25,0.222
Daniss Jenkins,2024-25,0.231
Yuki Kawamura,2024-25,0.167
Jazian Gortman,2024-25,0.195
Mac McClung,2024-25,0.087
Chris Duarte,2024-25,0.151
Markelle Fultz,2024-25,0.196
Joe Ingles,2024-25,0.113
Isaiah Crawford,2024-25,0.122
PJ Dozier,2024-25,0.082
Jahmir Young,2024-25,0.092
James Johnson,2024-25,0.165
Daishen Nix,2024-25,0.176
Malevy Leons,2024-25,0.102
Braxton Key,2024-25,0.222
Bryce McGowens,2024-25,0.244
Elfrid Payton,2024-25,0.151
Kevin McCullar Jr.,2024-25,0.118
Tristen Newton,2024-25,0.185
